species,scientific_name,kingdom,phylum,class,order,family,genus,occurrence_count,image_count,municipalities,iucn_status
Aemilia rubriplaga,"Aemilia rubriplaga Walker, 1855",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Aemilia,1,1,,
Cyclosemia anastomosis,"Cyclosemia anastomosis Mabille, 1878",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Cyclosemia,1,1,,
Xiphorhynchus triangularis,"Xiphorhynchus triangularis (Lafresnaye, 1842)",Animalia,Chordata,Aves,Passeriformes,Furnariidae,Xiphorhynchus,1,1,,LC
Cosmosoma stilbosticta,"Cosmosoma stilbosticta Butler, 1876",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Cosmosoma,1,1,,
Talipariti tiliaceum,Hibiscus tiliaceus L.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Talipariti,1,1,,
Hydrocotyle bonplandii,Hydrocotyle bonplandii A.Rich.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,1,1,,
Manduca corallina,"Manduca corallina Druce, 1833",Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,1,1,,
Eois dorisaria,"Eois dorisaria (Schaus, 1913)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eois,1,1,,
Pantographa limata,Pantographa limata Grote & Robinson,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pantographa,1,1,,
Gymnelia nobilis,"Gymnelia nobilis Schaus, 1911",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Gymnelia,1,1,,
Manduca schausi,"Manduca schausi Clark, 1919",Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,1,1,,
Epidendrum schistochilum,Epidendrum schistochilum Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,1,1,,
Dracula chimaera,Dracula chimaera (Rchb.f.) Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dracula,1,1,,
Theages decorum,"Theages decorum (Schaus, 1910)",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Theages,1,1,,
Tremella mesenterica,Tremella mesenterica (Schaeff.) Pers.,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,1,1,,
Trilepida joshuai,"Trilepida joshuai (Dunn, 1944)",Animalia,Chordata,Squamata,,Leptotyphlopidae,Trilepida,1,1,,LC
Muscarella cestrochila,Andreettaea cestrochila (Garay) A.Doucette,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Muscarella,1,1,,
Drimys granadensis,Drimys granadensis L.fil.,Plantae,Tracheophyta,Magnoliopsida,Canellales,Winteraceae,Drimys,1,1,,LC
Kohleria tigridia,Kohleria tigridia (Ohlend.) Roalson & Boggan,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Kohleria,1,1,,
Chlorostilbon gibsoni,"Chlorostilbon gibsoni (Fraser, 1840)",Animalia,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,1,1,,LC
Masdevallia mutica,Masdevallia mutica Luer & R.Escobar,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Masdevallia,1,1,,
Danaus gilippus,"Danaus gilippus (Cramer, 1775)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,1,1,,LC
Pseudocolaptes johnsoni,"Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922",Animalia,Chordata,Aves,Passeriformes,Furnariidae,Pseudocolaptes,1,1,,LC
Lepanthes corkyae,Lepanthes corkyae Luer & Hirtz,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,1,1,,
Cavendishia angustifolia,Cavendishia angustifolia Mansf.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cavendishia,1,1,,LC
Hymenaea courbaril,Hymenaea courbaril L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hymenaea,1,1,,LC
Microgoniella tristicula,"Microgoniella tristicula (Melichar, 1926)",Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Microgoniella,1,1,,
Moncheca pretiosa,"Moncheca pretiosa Walker, 1869",Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Moncheca,1,1,,
Schlimia alpina,Schlimia alpina Rchb.f. & Warsz.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Schlimia,1,1,,
Musa paradisiaca,Musa × paradisiaca L.,Plantae,Tracheophyta,Liliopsida,Zingiberales,Musaceae,Musa,1,1,,
Aciotis rubricaulis,Aciotis rubricaulis (Mart. ex DC.) Triana,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Aciotis,1,1,,EN
Lepanthes auriculata,Lepanthes auriculata Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,1,1,,
Miconia dolichorrhyncha,Miconia dolichorrhyncha Naudin,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,1,1,,LC
Cavendishia tarapotana,Cavendishia tarapotana (Meisn.) Benth. & Hook.fil.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cavendishia,1,1,,
Pinus patula,Pinus patula Schiede ex Schltdl. & Cham.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,1,1,,LC
Dracula chestertonii,Dracula chestertonii (Rchb.f.) Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dracula,1,1,,
Clusia multiflora,Clusia multiflora Kunth,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Clusia,1,1,,LC
Browallia speciosa,Browallia speciosa Hook.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Browallia,1,1,,
Conognatha brevicollis,"Conognatha brevicollis (Kirsch, 1866)",Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Conognatha,1,1,,
Stelis hylophila,Stelis hylophila Rchb.f.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stelis,1,1,,
Epiphile orea,"Epiphile iblis Felder, 1861",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Epiphile,1,1,,
Lepanthes discolor,Lepanthes discolor Luer & R.Escobar,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,1,1,,
Andinia nummularia,Andinia nummularia (Rchb.f.) Karremans & S.V.Uribe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Andinia,1,1,,
Pedaliodes praxithea,"Pedaliodes praxithea (Hewitson, 1870)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pedaliodes,1,1,,
Pleurothallis dibolia,Pleurothallis dibolia Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,1,1,,
Epidendrum bispathulatum,"Epidendrum bispathulatum Hágsater, O.Pérez & E.Santiago",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,1,1,,
Jacaranda mimosifolia,Jacaranda mimosifolia D.Don,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Jacaranda,1,1,,VU
Eriophora fuliginea,"Eriophora fuliginea (C.L.Koch, 1838)",Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,1,1,,
Acmella repens,Acmella repens (Walter) Richard,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,1,1,,
Lepanthes troxis,Lepanthes troxis Luer & R.Escobar,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,1,1,,
Chlorida festiva,"Chlorida festiva (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Chlorida,1,1,,
Bellis perennis,Bellis perennis L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,1,1,,
Encentra longipes,"Encentra longipes Redtenbacher, 1892",Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Encentra,1,1,,
Taygetina kerea,Taygetina kerea,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Taygetina,1,1,,
Euphorbia milii,Euphorbia milii Des Moul.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,1,1,,DD
Xylaria cubensis,Xylaria flabelliformis (Schwein.) Berk. & M.A.Curtis,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,1,1,,
Lagarolampis cordobae,"Lagarolampis cordobae Descamps, 1978",Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Lagarolampis,1,1,,
Scaphosepalum lima,Scaphosepalum lima (F.Lehm. & Kraenzl.) Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphosepalum,1,1,,
Polioptila plumbea,"Polioptila plumbea (Gmelin, 1788)",Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,1,1,,LC
Ameiva bifrontata,"Ameiva bifrontata Cope, 1862",Animalia,Chordata,Squamata,,Teiidae,Ameiva,1,1,,LC
Lymanopoda nivea,"Lymanopoda melia Weymer, 1911",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lymanopoda,1,1,,
Mesosemia ephyne,"Mesosemia ephyne (Cramer, 1776)",Animalia,,,,,Mesosemia,1,1,,
Orthaea secundiflora,Orthaea secundiflora (Poepp. & Endl.) Klotzsch,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Orthaea,1,1,,
Emberizoides herbicola,"Emberizoides herbicola (Vieillot, 1817)",Animalia,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides,1,1,,LC
Plekocheilus calliostomus,"Plekocheilus calliostomus (Dohrn, 1882)",Animalia,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Plekocheilus,1,1,,
Isognathus scyron,"Isognathus scyron Cramer, 1780",Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Isognathus,1,1,,
Syagrus sancona,Syagrus sancona (Kunth) H.Karst.,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,1,1,,
Perichares deceptus,"Perichares deceptus (Butler & Druce, 1872)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Perichares,1,1,,
Limenitis cocala,Adelpha cocala lorzae,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,1,1,,
Hetaerina sanguinea,"Hetaerina sanguinea Selys, 1853",Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Hetaerina,1,1,,LC
Phoebis argante,"Phoebis argante (Fabricius, 1775)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,1,1,,
Dynamine agacles,"Dynamine agacles Dalman, 1823",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dynamine,1,1,,
Chlosyne narva,"Chlosyne narva (Fabricius, 1793)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,1,1,,
Eresia emerantia,"Eresia emerantia (Hewitson, 1857)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eresia,1,1,,
Lepidostroma winklerianum,Lepidostroma winklerianum B.P.Hodk. & Lücking,Fungi,Basidiomycota,Agaricomycetes,Lepidostromatales,Lepidostromataceae,Lepidostroma,1,1,,
Thecla gargophia,"Gargina gargophia (Hewitson, 1877)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thecla,1,1,,
Pseudoscada timna,"Pseudoscada timna (Hewitson, 1854)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pseudoscada,1,1,,
Hypothyris lycaste,"Hypothyris lycaste (Fabricius, 1793)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypothyris,1,1,,
Euphorbia pulcherrima,Euphorbia pulcherrima Willd. ex Klotzsch,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,1,1,,LC
Caligo oedipus,Caligo oedipus oedipus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Caligo,1,1,,
Milanion hemes,"Milanion hemes (Cramer, 1777)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Milanion,1,1,,
Opsiphanes cassina,"Opsiphanes cassina Felder, 1862",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Opsiphanes,1,1,,
Ancyluris inca,"Ancyluris inca (Saunders, 1849)",Animalia,,,,,Ancyluris,1,1,,
Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,1,1,,
Chusquea scandens,Chusquea scandens Kunth,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Chusquea,1,1,,
Drymarchon melanurus,"Drymarchon melanurus melanurus (Duméril, Bibron & Duméril, 1854)",Animalia,Chordata,Squamata,,Colubridae,Drymarchon,1,1,,
Epinecrophylla fulviventris,"Epinecrophylla fulviventris (Lawrence, 1862)",Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Epinecrophylla,1,1,,LC
Pleurothallis giraldoi,Pleurothallis giraldoi Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,1,1,,
Disterigma empetrifolium,Disterigma empetrifolium (Kunth) Nied. ex Drude,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Disterigma,1,1,,LC
Feijoa sellowiana,Feijoa sellowiana (O.Berg) O.Berg,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Feijoa,1,1,,LC
Pedaliodes pollonia,Pedaliodes pollonia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pedaliodes,1,1,,
Eresia carme,Eresia carme (Doubleday),Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eresia,1,1,,
Synchlora astraeoides,"Synchlora astraeoides (Warren, 1901)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,1,1,,
Dalla ibhara,"Dalla ibhara (Butler, 1870)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Dalla,1,1,,
Arcas gozmanyi,Arcas gozmanyi,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Arcas,1,1,,
Hyperthaema perflammans,"Hyperthaema perflammans Hampson, 1916",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hyperthaema,1,1,,
Metron chrysogastra,"Metron chrysogastra (Butler, 1870)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Metron,1,1,,
Veniliornis nigriceps,"Veniliornis nigriceps (d'Orbigny, 1841)",Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,1,1,,LC
Lymanopoda labda,"Lymanopoda labda Hewitson, 1861",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lymanopoda,1,1,,
Ianussiusa maso,Ianussiusa maso,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Ianussiusa,1,1,,
Strix virgata,"Strix virgata (Cassin, 1849)",Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,1,1,,LC
Plumbago auriculata,Plumbago auriculata Lam.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Plumbago,1,1,,
Nyctelius nyctelius,"Nyctelius nyctelius (Latreille, 1824)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Nyctelius,1,1,,
Gaujonia chiqyaq,"Gaujonia chiqyaq Martinez, 2020",Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Gaujonia,1,1,,
Salvinia sprucei,Salvinia sprucei Kuhn,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Salvinia,1,1,,
Thecla badeta,"Erora badeta (Hewitson, 1873)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thecla,1,1,,
Nemorhinus myrmecophaga,"Nemorhinus myrmecophaga (Herbst, 1797)",Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Nemorhinus,1,1,,
Elysius melanoplaga,"Elysius melanoplaga Hampson, 1901",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Elysius,1,1,,
Cyanolyca pulchra,"Cyanolyca pulchra (Lawrence, 1876)",Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanolyca,1,1,,NT
Oxydia scriptipennaria,Oxydia scriptipennaria,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Oxydia,1,1,,
Hypoleria ocalea,Hypoleria ocalea (Doubleday),Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypoleria,1,1,,
Pieriballia viardi,"Pieriballia viardi (Boisduval, 1836)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieriballia,1,1,,
Mylon lassia,"Mylon lassia (Hewitson, 1868)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Mylon,1,1,,
Lepidoblepharis xanthostigma,"Lepidoblepharis xanthostigma (Noble, 1916)",Animalia,Chordata,Squamata,,Sphaerodactylidae,Lepidoblepharis,1,1,,LC
Dictyonema thelephora,Dictyonema sericeum (Sw.) Berk.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,1,1,,
Microxydia orsitaria,"Microxydia orsitaria Guenée, 1857",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Microxydia,1,1,,
Artibeus lituratus,"Artibeus lituratus (Olfers, 1818)",Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,1,1,,LC
Trachycephalus typhonius,"Trachycephalus typhonius (Linnaeus, 1758)",Animalia,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,1,1,,LC
Parasa campylostagma,"Parasa campylostagma Dognin, 1914",Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Parasa,1,1,,
Elachistocleis panamensis,"Elachistocleis panamensis (Dunn, Trapido & Evans, 1948)",Animalia,Chordata,Amphibia,Anura,Microhylidae,Elachistocleis,1,1,,LC
Odontoptera carrenoi,"Odontoptera carrenoi Signoret, 1849",Animalia,Arthropoda,Insecta,Hemiptera,Fulgoridae,Odontoptera,1,1,,
Ctenolucius hujeta,"Ctenolucius hujeta (Valenciennes, 1850)",Animalia,Chordata,,Characiformes,Ctenoluciidae,Ctenolucius,1,1,,LC
Xylophanes virescens,"Xylophanes virescens Butler, 1875",Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,1,1,,
Camptischium clavipes,"Camptischium clavipes (Fabricius, 1803)",Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Camptischium,1,1,,
Thecla coelicolor,"Lamprospilus coelicolor (H.D.Butler, 1872)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thecla,1,1,,
Schizoeaca fuliginosa,"Asthenes fuliginosa (Lafresnaye, 1843)",Animalia,Chordata,Aves,Passeriformes,Furnariidae,Schizoeaca,1,1,,
Anteos menippe,"Anteos menippe (Hübner, 1818)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anteos,1,1,,
Phoebis sennae,"Phoebis sennae (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,1,1,,LC
Dynastor macrosiris,Dynastor macrosiris (Westwood),Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dynastor,1,1,,
Salazaria sala,Salazaria sala,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Salazaria,1,1,,
Detritivora gynaea,Detritivora gynaea,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Detritivora,1,1,,
Janatella leucodesma,"Janatella leucodesma (Felder, 1861)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Janatella,1,1,,
Pyrrhogyra edocla,Pyrrhogyra edocla edocla,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pyrrhogyra,1,1,,
Elaphoglossum engelii,Elaphoglossum engelii (H.Karst.) Christ,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,1,1,,
Tremarctos ornatus,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Mammalia,Carnivora,Ursidae,Tremarctos,1,1,,VU
Thecla strophius,"Allosmaitia strophius (Godart, 1824)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thecla,1,1,,
Opisthoxia amabilis,"Opisthoxia amabilis (Cramer, 1777)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Opisthoxia,1,1,,
Chaetura brachyura,"Chaetura brachyura (Jardine, 1846)",Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura,1,1,,LC
Formicivora intermedia,"Formicivora intermedia Cabanis, 1847",Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,1,1,,LC
Posttaygetis penelea,"Posttaygetis penelea (Cramer, 1779)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Posttaygetis,1,1,,
Lycas godart,"Lycas godart (Latreille, 1824)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lycas,1,1,,
Geotrygon montana,"Geotrygon montana (Linnaeus, 1758)",Animalia,Chordata,Aves,Columbiformes,Columbidae,Geotrygon,1,1,,LC
Ceroxylon parvifrons,Ceroxylon parvifrons (Engel) H.Wendl.,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ceroxylon,1,1,,
Sarosa annotata,Sarosa annotata Dognin,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Sarosa,1,1,,
Heliconia psittacorum,Heliconia psittacorum L.f.,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,1,1,,
Doxocopa pavonii,"Doxocopa pavon theodora (Lucas, 1857)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Doxocopa,1,1,,
Lepidothrix coronata,"Lepidothrix velutina (Berlepsch, 1883)",Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,1,1,,
Cyanerpes caeruleus,"Cyanerpes caeruleus (Linnaeus, 1758)",Animalia,Chordata,Aves,Passeriformes,Thraupidae,Cyanerpes,1,1,,LC
Miathyria marcella,"Miathyria marcella (Selys, 1857)",Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Miathyria,1,1,,LC
Heliothryx barroti,"Heliothryx barroti (Bourcier, 1843)",Animalia,Chordata,Aves,Apodiformes,Trochilidae,Heliothryx,1,1,,LC
Trogon chionurus,"Trogon chionurus P.L.Sclater & Salvin, 1871",Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,1,1,,LC
Myiophobus pulcher,"Nephelomyias pulcher (P.L.Sclater, 1861)",Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,1,1,,
Mycteria americana,"Mycteria americana Linnaeus, 1758",Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,1,1,,LC
Aramus guarauna,"Aramus guarauna (Linnaeus, 1766)",Animalia,Chordata,Aves,Gruiformes,Aramidae,Aramus,1,1,,LC
Scaphyglottis prolifera,Scaphyglottis prolifera (R.Br.) Cogn.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,1,1,,
Baeotis nesaea,"Baeotis nesaea Godman & Salvin, 1889",Animalia,,,,,Baeotis,1,1,,
Diaphania costata,"Diaphania costata (Fabricius, 1775)",Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Diaphania,1,1,,
Cropia phila,"Cropia phila Druce, 1889",Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cropia,1,1,,
Anaptomecus yarigui,"Anaptomecus yarigui Galvis & Rheims, 2018",Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Anaptomecus,1,1,,
Automeris hamata,"Automeris hamata Schaus, 1906",Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,1,1,,
Crocomela erectistria,"Crocomela erectistria Warren, 1904",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Crocomela,1,1,,
Eulepidotis affinis,"Eulepidotis affinis Schaus, 1911",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eulepidotis,1,1,,
Nemoria adjunctaria,"Nemoria adjunctaria (Dyar, 1914)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,1,1,,
Rhinoclemmys melanosterna,"Rhinoclemmys melanosterna (Gray, 1861)",Animalia,Chordata,Testudines,,Geoemydidae,Rhinoclemmys,1,1,,
Podalia orsilochus,"Podalia orsilochus (Cramer, 1775)",Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Podalia,1,1,,
Tricentrogyna violescens,"Tricentrogyna violescens (Schaus, 1901)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Tricentrogyna,1,1,,
Adeloneivaia jason,"Adeloneivaia jason Boisduval, 1872",Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,1,1,,
Citheronia phoronea,"Citheronia phoronea Cramer, 1779",Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Citheronia,1,1,,
Epiphile eriopis,"Epiphile eriopis Hewitson, 1857",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Epiphile,1,1,,
Dircenna olyras,"Dircenna olyras (C.Felder & R.Felder, 1865)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dircenna,1,1,,
Quentalia excisa,"Quentalia excisa Maassen, 1890",Animalia,Arthropoda,Insecta,Lepidoptera,Bombycidae,Quentalia,1,1,,
Diglossa gloriosissima,"Diglossa gloriosissima Chapman, 1912",Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,1,1,,NT
Thecla dolylas,"Arawacus dolylas (Cramer, 1777)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thecla,1,1,,
Triaenogryllacris triaena,"Triaenogryllacris triaena (Karny, 1929)",Animalia,Arthropoda,Insecta,Orthoptera,Gryllacrididae,Triaenogryllacris,1,1,,
Pseudopaludicola pusilla,"Pseudopaludicola pusilla (Ruthven, 1916)",Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Pseudopaludicola,1,1,,LC
Titaea tamerlan,"Titaea tamerlan Maassen, 1869",Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Titaea,1,1,,
Scaphidomorphus quinquepunctatus,"Scaphidomorphus quinquepunctatus Linnaeus, 1767",Animalia,Arthropoda,Insecta,Coleoptera,Erotylidae,Scaphidomorphus,1,1,,
Rhynchocyclus fulvipectus,"Rhynchocyclus fulvipectus (P.L.Sclater, 1860)",Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Rhynchocyclus,1,1,,LC
Dromococcyx pavoninus,"Dromococcyx pavoninus Pelzeln, 1870",Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Dromococcyx,1,1,,LC
Hyloctistes subulatus,"Automolus virgatus assimilis Berlepsch & Taczanowski, 1884",Animalia,Chordata,Aves,Passeriformes,Furnariidae,Hyloctistes,1,1,,
Dryadella simula,Dryadella simula (Rchb.f.) Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dryadella,1,1,,
